"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","total_spend","mean_spend","mean_spend_adstocked","mean_carryover","mean_response","spend_share","effect_share","roi_mean","roi_total","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"310","facebook_S",249516.042964908,5445970.06374073,0.0187162401662002,34687.7074123613,0.01749655065808,5445970.06374073,0.0187162401662002,34687.7074123613,0.01749655065808,TRUE,0.54758940635,0.888996494884774,0.823495090002286,0.809010754889514,0.0697493307101253,0.0902234630957992,0.125028699704552,0.0902234630957992,0.551203298577942,0,310738.551953531,0.004645934633,65481090.2533626,1e-04,"1_427_1",1,427,1,427,5,334078.021992166,2127.88549039596,2405.66634638281,277.780855986846,14582.6220158611,0.0265630827769259,0.118450894356435,6.85310468146834,16.3014915835093,0.0613440797657809,1,FALSE,10.3920896891494,0.632954156485451,2.18317495866544,18.5655435895403,0.00716974382849495
"311","search_S",387643.072823749,16666906.2078099,0.0572793856304519,106158.638266305,0.0535466345509271,16666906.2078099,0.0572793856304519,106158.638266305,0.0535466345509271,TRUE,0.54758940635,0.888996494884774,0.823495090002286,0.809010754889514,0.0697493307101253,0.0902234630957992,0.125028699704552,0.0902234630957992,0.551203298577942,0,310738.551953531,0.004645934633,65481090.2533626,1e-04,"1_427_1",1,427,1,427,5,809960,5158.98089171975,5827.47045603249,668.489564312744,113707.661539401,0.0644012269879381,0.362508409587888,22.0407215932713,20.5774435871029,0.0485969015425589,1,FALSE,18.2659229832073,0.854031608791786,7.17937918215642,29.2837614573801,0.0451308594545341
"312","newsletter",419671.265933893,13373980.5342458,0.0459625427109119,85184.5893901009,0.0429672813436069,13373980.5342458,0.0459625427109119,85184.5893901009,0.0429672813436069,TRUE,0.54758940635,0.888996494884774,0.823495090002286,0.809010754889514,0.0697493307101253,0.0902234630957992,0.125028699704552,0.0902234630957992,0.551203298577942,0,310738.551953531,0.004645934633,65481090.2533626,1e-04,"1_427_1",1,427,1,427,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,0.201185674735731
"313","(Intercept)",933425.525136884,146547807.446491,0.50200299537117,933425.525136884,0.475880156297356,146547807.446491,0.50200299537117,933425.525136884,0.475880156297356,TRUE,0.54286554542,0.848129733257962,0.739600621810897,0.771407263296244,0.0818885829092563,0.108347241472125,0.138703647809359,0.108347241472125,0.518146704982504,0,555803.117402808,0.008388833131,65481090.2533626,1e-04,"1_428_1",1,428,1,428,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"314","trend",0,0,0,0,0,0,0,0,0,TRUE,0.54286554542,0.848129733257962,0.739600621810897,0.771407263296244,0.0818885829092563,0.108347241472125,0.138703647809359,0.108347241472125,0.518146704982504,0,555803.117402808,0.008388833131,65481090.2533626,1e-04,"1_428_1",1,428,1,428,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"315","season",0.247062215457277,90446.9495044745,0.000309828173922082,576.095219773723,0.000293705577836942,90446.9495044745,0.000309828173922082,576.095219773723,0.000293705577836942,TRUE,0.54286554542,0.848129733257962,0.739600621810897,0.771407263296244,0.0818885829092563,0.108347241472125,0.138703647809359,0.108347241472125,0.518146704982504,0,555803.117402808,0.008388833131,65481090.2533626,1e-04,"1_428_1",1,428,1,428,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"316","holiday",0.436095256682325,3035022.21038866,0.0103965406728412,121400.888415546,0.0618927511601486,3035022.21038866,0.0103965406728412,121400.888415546,0.0618927511601486,TRUE,0.54286554542,0.848129733257962,0.739600621810897,0.771407263296244,0.0818885829092563,0.108347241472125,0.138703647809359,0.108347241472125,0.518146704982504,0,555803.117402808,0.008388833131,65481090.2533626,1e-04,"1_428_1",1,428,1,428,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"317","competitor_sales_B",0.0893549497316712,77849331.9951706,0.266674735911623,495855.617803634,0.252797724667655,77849331.9951706,0.266674735911623,495855.617803634,0.252797724667655,TRUE,0.54286554542,0.848129733257962,0.739600621810897,0.771407263296244,0.0818885829092563,0.108347241472125,0.138703647809359,0.108347241472125,0.518146704982504,0,555803.117402808,0.008388833131,65481090.2533626,1e-04,"1_428_1",1,428,1,428,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"318","events",0,0,0,0,0,0,0,0,0,TRUE,0.54286554542,0.848129733257962,0.739600621810897,0.771407263296244,0.0818885829092563,0.108347241472125,0.138703647809359,0.108347241472125,0.518146704982504,0,555803.117402808,0.008388833131,65481090.2533626,1e-04,"1_428_1",1,428,1,428,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"319","tv_S",408468.602699858,14319312.2767486,0.0490511443319114,91205.8106799276,0.0464986592639259,14319312.2767486,0.0490511443319114,91205.8106799276,0.0464986592639259,TRUE,0.54286554542,0.848129733257962,0.739600621810897,0.771407263296244,0.0818885829092563,0.108347241472125,0.138703647809359,0.108347241472125,0.518146704982504,0,555803.117402808,0.008388833131,65481090.2533626,1e-04,"1_428_1",1,428,1,428,7,2591412.14666667,16505.80985138,31381.1828813426,14875.3730299626,96351.4953123788,0.206047362680601,0.271629034397299,5.83742913434344,5.5256792305954,0.180973226687328,1,FALSE,4.49731739835318,0.195196078282339,1.96854294626048,7.02068468031336,0.423707826477927
"320","ooh_S",252622.174276592,12976087.5693135,0.0444498961908553,82650.2392949904,0.0421368472733227,12976087.5693135,0.0444498961908553,82650.2392949904,0.0421368472733227,TRUE,0.54286554542,0.848129733257962,0.739600621810897,0.771407263296244,0.0818885829092563,0.108347241472125,0.138703647809359,0.108347241472125,0.518146704982504,0,555803.117402808,0.008388833131,65481090.2533626,1e-04,"1_428_1",1,428,1,428,7,8239693.86666667,52482.1265392781,80383.6000055759,27901.4734662978,99717.1754504888,0.655151359349006,0.246148842108201,1.90002162690301,1.5748264170114,0.634990618139193,1,FALSE,1.3973947348268,0.0371547397855084,0.915983922542528,1.87763752306584,0.686106340710846
"321","print_S",138543.651319862,1687613.88575503,0.00578096145169785,10749.1330302868,0.00548013630306908,1687613.88575503,0.00578096145169785,10749.1330302868,0.00548013630306908,TRUE,0.54286554542,0.848129733257962,0.739600621810897,0.771407263296244,0.0818885829092563,0.108347241472125,0.138703647809359,0.108347241472125,0.518146704982504,0,555803.117402808,0.008388833131,65481090.2533626,1e-04,"1_428_1",1,428,1,428,7,601634.977777778,3832.06992215145,4993.85229765414,1161.78237550269,3931.37218452892,0.0478369682055284,0.0320130549123829,1.02591347871902,2.80504616268898,0.356500371830379,1,FALSE,3.86460915786221,0.218880015895399,1.03596569196613,6.70110442213986,0.0458963794281767
"322","facebook_S",432048.45197578,4189417.98274808,0.0143509508115247,26684.1909729177,0.0136041672622981,4189417.98274808,0.0143509508115247,26684.1909729177,0.0136041672622981,TRUE,0.54286554542,0.848129733257962,0.739600621810897,0.771407263296244,0.0818885829092563,0.108347241472125,0.138703647809359,0.108347241472125,0.518146704982504,0,555803.117402808,0.008388833131,65481090.2533626,1e-04,"1_428_1",1,428,1,428,7,334078.021992166,2127.88549039596,2345.50037238472,217.614881988757,7367.51765283506,0.0265630827769259,0.0794708250890198,3.46236566116351,12.5402382286804,0.0797433016633554,1,FALSE,10.3920896891494,0.632954156485451,2.18317495866544,18.5655435895403,0.0028566032783953
"323","search_S",508589.642114554,19543995.7046201,0.0669484215164592,124484.049074013,0.0634646119423207,19543995.7046201,0.0669484215164592,124484.049074013,0.0634646119423207,TRUE,0.54286554542,0.848129733257962,0.739600621810897,0.771407263296244,0.0818885829092563,0.108347241472125,0.138703647809359,0.108347241472125,0.518146704982504,0,555803.117402808,0.008388833131,65481090.2533626,1e-04,"1_428_1",1,428,1,428,7,809960,5158.98089171975,5836.2829691181,677.302077398354,129409.524562459,0.0644012269879381,0.370738243493097,25.0843194186207,24.1295813430541,0.0414429071844571,1,FALSE,18.2659229832073,0.854031608791786,7.17937918215642,29.2837614573801,0.0440337534022921
"324","newsletter",675177.802000212,11687125.3722547,0.0400345255679957,74440.2889952526,0.0379512402520665,11687125.3722547,0.0400345255679957,74440.2889952526,0.0379512402520665,TRUE,0.54286554542,0.848129733257962,0.739600621810897,0.771407263296244,0.0818885829092563,0.108347241472125,0.138703647809359,0.108347241472125,0.518146704982504,0,555803.117402808,0.008388833131,65481090.2533626,1e-04,"1_428_1",1,428,1,428,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,0.0779536251485524
"325","(Intercept)",841401.729637101,132100071.553025,0.447577632888532,841401.729637101,0.413953634864635,132100071.553025,0.447577632888532,841401.729637101,0.413953634864635,TRUE,0.55743191441,0.908855070149423,0.849562550861952,0.785566544926936,0.0632652168677388,0.0845376149056577,0.132594814219696,0.0845376149056577,0.486261401846327,0,203204.966973613,0.003003562171,65481090.2533626,1e-04,"1_429_1",1,429,1,429,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"326","trend",0,0,0,0,0,0,0,0,0,TRUE,0.55743191441,0.908855070149423,0.849562550861952,0.785566544926936,0.0632652168677388,0.0845376149056577,0.132594814219696,0.0845376149056577,0.486261401846327,0,203204.966973613,0.003003562171,65481090.2533626,1e-04,"1_429_1",1,429,1,429,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"327","season",0.31781756143192,116349.757801953,0.000394212876434734,741.081259885049,0.000364597873350928,116349.757801953,0.000394212876434734,741.081259885049,0.000364597873350928,TRUE,0.55743191441,0.908855070149423,0.849562550861952,0.785566544926936,0.0632652168677388,0.0845376149056577,0.132594814219696,0.0845376149056577,0.486261401846327,0,203204.966973613,0.003003562171,65481090.2533626,1e-04,"1_429_1",1,429,1,429,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"328","holiday",0.652405923638738,4540444.86403365,0.0153838036619787,181617.794561346,0.0893524978219305,4540444.86403365,0.0153838036619787,181617.794561346,0.0893524978219305,TRUE,0.55743191441,0.908855070149423,0.849562550861952,0.785566544926936,0.0632652168677388,0.0845376149056577,0.132594814219696,0.0845376149056577,0.486261401846327,0,203204.966973613,0.003003562171,65481090.2533626,1e-04,"1_429_1",1,429,1,429,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"329","competitor_sales_B",0.125336477517996,109197767.764456,0.369980711124057,695527.183213097,0.342186134752066,109197767.764456,0.369980711124057,695527.183213097,0.342186134752066,TRUE,0.55743191441,0.908855070149423,0.849562550861952,0.785566544926936,0.0632652168677388,0.0845376149056577,0.132594814219696,0.0845376149056577,0.486261401846327,0,203204.966973613,0.003003562171,65481090.2533626,1e-04,"1_429_1",1,429,1,429,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"330","events",0,0,0,0,0,0,0,0,0,TRUE,0.55743191441,0.908855070149423,0.849562550861952,0.785566544926936,0.0632652168677388,0.0845376149056577,0.132594814219696,0.0845376149056577,0.486261401846327,0,203204.966973613,0.003003562171,65481090.2533626,1e-04,"1_429_1",1,429,1,429,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"331","tv_S",385438.175929155,10076616.959354,0.0341413014631243,64182.2736264588,0.0315764569119774,10076616.959354,0.0341413014631243,64182.2736264588,0.0315764569119774,TRUE,0.55743191441,0.908855070149423,0.849562550861952,0.785566544926936,0.0632652168677388,0.0845376149056577,0.132594814219696,0.0845376149056577,0.486261401846327,0,203204.966973613,0.003003562171,65481090.2533626,1e-04,"1_429_1",1,429,1,429,2,2591412.14666667,16505.80985138,26193.8500692024,9688.04021782233,44161.6633894046,0.206047362680601,0.253650261933262,2.67552236376407,3.88846558904788,0.257170849811958,1,FALSE,4.49731739835318,0.195196078282339,1.96854294626048,7.02068468031336,0.235345184067678
"332","ooh_S",218691.253671278,11258582.8106852,0.0381460038957156,71710.7185393962,0.0352803085048815,11258582.8106852,0.0381460038957156,71710.7185393962,0.0352803085048815,TRUE,0.55743191441,0.908855070149423,0.849562550861952,0.785566544926936,0.0632652168677388,0.0845376149056577,0.132594814219696,0.0845376149056577,0.486261401846327,0,203204.966973613,0.003003562171,65481090.2533626,1e-04,"1_429_1",1,429,1,429,2,8239693.86666667,52482.1265392781,73985.8236174846,21503.6970782065,88227.5079268634,0.655151359349006,0.2834029010378,1.68109628448141,1.36638362940052,0.731858885369356,1,FALSE,1.3973947348268,0.0371547397855084,0.915983922542528,1.87763752306584,0.660092700655937
"333","print_S",156285.155217864,1596113.90009235,0.00540790684535748,10166.3305738366,0.00500164112580351,1596113.90009235,0.00540790684535748,10166.3305738366,0.00500164112580351,TRUE,0.55743191441,0.908855070149423,0.849562550861952,0.785566544926936,0.0632652168677388,0.0845376149056577,0.132594814219696,0.0845376149056577,0.486261401846327,0,203204.966973613,0.003003562171,65481090.2533626,1e-04,"1_429_1",1,429,1,429,2,601634.977777778,3832.06992215145,5375.99638535954,1543.92646320809,2743.3983758939,0.0478369682055284,0.0401776420069159,0.715905093494136,2.6529606140717,0.376937371288458,1,FALSE,3.86460915786221,0.218880015895399,1.03596569196613,6.70110442213986,0.0511634338071033
"334","facebook_S",335428.992815835,1966248.75015016,0.00666198701420834,12523.8773894915,0.0061615092831043,1966248.75015016,0.00666198701420834,12523.8773894915,0.0061615092831043,TRUE,0.55743191441,0.908855070149423,0.849562550861952,0.785566544926936,0.0632652168677388,0.0845376149056577,0.132594814219696,0.0845376149056577,0.486261401846327,0,203204.966973613,0.003003562171,65481090.2533626,1e-04,"1_429_1",1,429,1,429,2,334078.021992166,2127.88549039596,2267.24233521439,139.356844818422,2881.96312306509,0.0265630827769259,0.0494947374216266,1.35437885923495,5.88559743746408,0.169906285746731,1,FALSE,10.3920896891494,0.632954156485451,2.18317495866544,18.5655435895403,0.00086832580802804
"335","search_S",397142.938574181,14828858.0555043,0.0502427069788417,94451.3251942949,0.0464682541107008,14828858.0555043,0.0502427069788417,94451.3251942949,0.0464682541107008,TRUE,0.55743191441,0.908855070149423,0.849562550861952,0.785566544926936,0.0632652168677388,0.0845376149056577,0.132594814219696,0.0845376149056577,0.486261401846327,0,203204.966973613,0.003003562171,65481090.2533626,1e-04,"1_429_1",1,429,1,429,2,809960,5158.98089171975,5735.46827448561,576.487382765868,90822.5435506302,0.0644012269879381,0.373274457600396,17.6047450953738,18.3081362727842,0.0546205241811828,1,FALSE,18.2659229832073,0.854031608791786,7.17937918215642,29.2837614573801,0.0163526257229005
"336","newsletter",662019.84476341,9463434.15214431,0.0320637332517497,60276.6506506007,0.0296549647515506,9463434.15214431,0.0320637332517497,60276.6506506007,0.0296549647515506,TRUE,0.55743191441,0.908855070149423,0.849562550861952,0.785566544926936,0.0632652168677388,0.0845376149056577,0.132594814219696,0.0845376149056577,0.486261401846327,0,203204.966973613,0.003003562171,65481090.2533626,1e-04,"1_429_1",1,429,1,429,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,0.0925256843584935
"337","(Intercept)",679603.103382483,106697687.23105,0.37154890738244,679603.103382483,0.336196249947353,106697687.23105,0.37154890738244,679603.103382483,0.336196249947353,TRUE,0.59807007512,0.930990100330485,0.806255619813334,0.978370547380629,0.0556039440693448,0.111775245090464,0.0423083470480978,0.111775245090464,0.459090891431384,0,56815.6949476543,0.000767742458,65481090.2533626,1e-04,"1_432_1",1,432,1,432,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"338","trend",0,0,0,0,0,0,0,0,0,TRUE,0.59807007512,0.930990100330485,0.806255619813334,0.978370547380629,0.0556039440693448,0.111775245090464,0.0423083470480978,0.111775245090464,0.459090891431384,0,56815.6949476543,0.000767742458,65481090.2533626,1e-04,"1_432_1",1,432,1,432,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"339","season",0.309914936665788,113456.687723017,0.000395085492972617,722.654061930042,0.000357493343424841,113456.687723017,0.000395085492972617,722.654061930042,0.000357493343424841,TRUE,0.59807007512,0.930990100330485,0.806255619813334,0.978370547380629,0.0556039440693448,0.111775245090464,0.0423083470480978,0.111775245090464,0.459090891431384,0,56815.6949476543,0.000767742458,65481090.2533626,1e-04,"1_432_1",1,432,1,432,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"340","holiday",0.821776625795298,5719186.97360155,0.019915686331195,228767.478944062,0.113170125545495,5719186.97360155,0.019915686331195,228767.478944062,0.113170125545495,TRUE,0.59807007512,0.930990100330485,0.806255619813334,0.978370547380629,0.0556039440693448,0.111775245090464,0.0423083470480978,0.111775245090464,0.459090891431384,0,56815.6949476543,0.000767742458,65481090.2533626,1e-04,"1_432_1",1,432,1,432,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"341","competitor_sales_B",0.165322016650333,144034646.082523,0.50156584239067,917418.127914159,0.453842150960388,144034646.082523,0.50156584239067,917418.127914159,0.453842150960388,TRUE,0.59807007512,0.930990100330485,0.806255619813334,0.978370547380629,0.0556039440693448,0.111775245090464,0.0423083470480978,0.111775245090464,0.459090891431384,0,56815.6949476543,0.000767742458,65481090.2533626,1e-04,"1_432_1",1,432,1,432,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"342","events",0,0,0,0,0,0,0,0,0,TRUE,0.59807007512,0.930990100330485,0.806255619813334,0.978370547380629,0.0556039440693448,0.111775245090464,0.0423083470480978,0.111775245090464,0.459090891431384,0,56815.6949476543,0.000767742458,65481090.2533626,1e-04,"1_432_1",1,432,1,432,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"343","tv_S",313765.155609942,7449739.66995306,0.0259419178286479,47450.5711461978,0.0234735597848404,7449739.66995306,0.0259419178286479,47450.5711461978,0.0234735597848404,TRUE,0.59807007512,0.930990100330485,0.806255619813334,0.978370547380629,0.0556039440693448,0.111775245090464,0.0423083470480978,0.111775245090464,0.459090891431384,0,56815.6949476543,0.000767742458,65481090.2533626,1e-04,"1_432_1",1,432,1,432,2,2591412.14666667,16505.80985138,24551.5255819748,8045.71573059477,27255.1987080612,0.206047362680601,0.296818137041175,1.6512487998753,2.87477994557356,0.34785271183617,2,FALSE,4.01831988299538,0.170986607047449,2.22484137735003,5.81611660792268,0.175749510363835
"344","ooh_S",177479.459288241,6296382.43130679,0.0219256300068446,40104.3466962216,0.0198394193592579,6296382.43130679,0.0219256300068446,40104.3466962216,0.0198394193592579,TRUE,0.59807007512,0.930990100330485,0.806255619813334,0.978370547380629,0.0556039440693448,0.111775245090464,0.0423083470480978,0.111775245090464,0.459090891431384,0,56815.6949476543,0.000767742458,65481090.2533626,1e-04,"1_432_1",1,432,1,432,2,8239693.86666667,52482.1265392781,69898.484463934,17416.3579246559,52216.1523123958,0.655151359349006,0.250865209545106,0.994932098898789,0.764152471341022,1.30863935864146,2,FALSE,0.90122589407297,0.0611740102502811,0.256273936446255,1.54112724490256,0.455040683479536
"345","print_S",135363.783897634,2523337.2035554,0.00878691193097986,16072.211487614,0.00795084248968701,2523337.2035554,0.00878691193097986,16072.211487614,0.00795084248968701,TRUE,0.59807007512,0.930990100330485,0.806255619813334,0.978370547380629,0.0556039440693448,0.111775245090464,0.0423083470480978,0.111775245090464,0.459090891431384,0,56815.6949476543,0.000767742458,65481090.2533626,1e-04,"1_432_1",1,432,1,432,2,601634.977777778,3832.06992215145,4699.65358717493,867.583665023482,13465.3103460866,0.0478369682055284,0.100536700753024,3.513847768865,4.19413314843445,0.238428291284284,2,FALSE,3.4909017694519,0.276881757162752,0.566125543610923,6.38154356649789,0.0957916500731102
